0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
0.16265,0.16204,0.16541,0,0,0,0,0,0,0,0,0,0,0,0
